12.1.,"Introduction A haemovigilance system should be an integral part of the comprehensive quality system for every organisation that has responsibility for any part of that chain. The system should cover all aspects of the transfusion chain from donor to recipient, including blood collection, testing, processing, storage, distribution and availability of blood and blood components, administration and monitoring the results of blood transfusions. The information provided by the haemovigilance system provides guidance on 359 Guide to the preparation, use and quality assurance of blood components potential strategies and other measures to prevent recurrence of incidents and improve safety. The results of data analyses should be fed back periodically to the providers of the haemovigilance data and communicated to the competent authorities. Standard"
12.,"2 in this chapter. • Trusting and blame-free culture - Staff should be comfortable and empowered to report incidents and be assured that they will not be blamed for their occurrence. Leadership commitment, policies and practical steps should be in place to foster a supportive environment and ensure a positive reporting culture. • Confidentiality and independence - Haemovigilance activities should be independent, driven by data and not adversely influenced by any health care organisation. Data protection and confidentiality measures must be in place, in accordance 361 Guide to the preparation, use and quality assurance of blood components with the local and national data protection laws, ensuring that donor, patient and staff confidentiality is maintained. • Clear, accessible reporting and acknowledgement - Competent authorities should provide guidance and templates for the submission of serious adverse reaction (SAR) or serious adverse event (SAE) notification and investigation reports, based on the Good Practice Guidelines (GPG). The report forms (paperbased or digital) should be as easy as possible for the reporter to submit; the submission should be acknowledged. Electronic storage of data, preferably in well-protected databases for easy and quick access by authorised personnel, is preferred to paper-based information collections. • Feedback loops, preventive actions and promotion - Whenever possible, direct feedback should be provided, to the reporting individual, on the actions taken in response to a notification, in addition to collective feedback to the community and competent authorities. • Team approach - All key individuals (staff, donor, patient, family) who were directly involved or associated with the incident should contribute to the process. Typically, a facilitator with expertise in incident analysis and a clinician leader with operational responsibility and a good understanding of the analysis process, will share primary accountability for co-ordinating and conducting the analysis according to established organisational procedures. • Education and training - Staff involved in the transfusion process should be trained, including in reporting and investigation of incidents, and receive retraining on a periodic basis to maintain and revalidate their skills and knowledge. The training should be tailored as required to meet the needs of different health professionals. Haemovigilance cycle The haemovigilance cycle can be summarised as follows: • Detection/Identification - All health professionals involved in the transfusion chain should be trained and be able to 362 Chapter 12 Haemovigilance promptly recognise adverse reactions and events and initiate their optimal management. • Initial reporting/Notification - Accurate, timely documentation is vital for haemovigilance. Clear instructions should be available on how to report adverse reactions and events, preferably using standardised documentation, to ensure that all relevant details are available as part of the report submitted to the haemovigilance system. • Investigation - Every case should be investigated by appropriately qualified professionals. This may involve reporting to blood establishments, the national haemovigilance system and health authority. • Final report/Final notification - The outcome of the incident investigation should be provided as a final report. The last step of the incident management process is communication/ dissemination to share lessons learnt."
12.2.,"Traceability of blood components Traceability is defined as the ability to trace, in all directions, every individual unit of blood and any blood component derived from it, from the donor to its final destination, whether this is to a recipient, to a manufacturer of medicinal products or its disposal, and vice versa. A system of haemovigilance is dependent on the traceability of blood and blood components (both allogeneic and autologous) from donors to recipients and vice versa (bi‐directional tracking). Key steps include identification of the donor, the blood establishment collecting, processing or storing the blood or blood component, the transfusing facility, the recipient and the physician responsible for the recipient. Traceability also covers the ability to locate and identify all relevant data relating to products and materials that may impact the quality or safety of blood or blood components. Blood establishments should implement a traceability system. Traceability requires a unique identification number for each donation and an identifier for each component prepared from that donation. This information should be linked to data that identifies both the donor and the recipient. In this way, all recipients transfused with a particular donor’s blood, or all donors who donated the blood components that a recipient received, may be traced. A procedure should be in place to verify that each unit has been transfused to the intended recipient; this may be a laboratory record or verification from the recipient’s medical record. Traceability should also cover cases in which the blood unit or component is not transfused, but is used for the manufacturing of medicinal products, for research, for investigational purposes or is disposed of. Importing blood establishments should ensure an equivalent level of traceability with regard to imported blood components or products. All materials or equipment coming into contact with the blood/blood components that may pose a risk to their quality or safety should be recorded. 365 Guide to the preparation, use and quality assurance of blood components The use of unique identifiers for donations and components as well as for recipients provides an approximate denominator that can be used to calculate the total number of: • Recipients who have been transfused; • Blood units or components that have been issued or used; • Blood donors who have donated the blood units or components. This information enables calculation of the rate of adverse events and reactions and supports the estimation of risks. Standards"
12.3.3.,"Adverse events Adverse events are preventable process failures and can occur at any stage from donor selection to transfusion (donor selection, whole blood or apheresis collection, testing, processing, storage, distribution, component selection, compatibility testing/crossmatching, issue, transfusion). An adverse event may not lead to a reaction in the donor or recipient, but has the potential to do so. Notification of adverse events that do not cause an adverse reaction may help to identify weaknesses in the transfusion process and thereby reduce risk. Relevant staff should be informed of the importance of reporting adverse events. 369 Guide to the preparation, use and quality assurance of blood components Errors in clinical or blood bank laboratory practice may lead to adverse events in patients. Significant errors may include incorrect results of compatibility testing due to misidentification of the recipient’s blood sample (e.g. wrong blood in tube from a clinical area and detected in the hospital blood bank) or correctly cross-matched, labelled and issued blood components that are transfused to the wrong patient. Reporting of these errors to a local or national hemovigilance system may allow weaknesses in the transfusion chain to be identified and enable risk-reduction measures. The term ‘near-miss event’ is not defined in the EU Blood Directive but is a commonly used term. Near-miss events are adverse events which, if they meet the definitions listed below, are reportable as SAE. Non-compliances with operational policies and procedures should be documented and investigated as part of the internal quality management system of the blood establishment/hospital blood bank. The following are examples of significant non-compliances that should be considered as a serious adverse event and reported through a haemovigilance system. • Inappropriate blood/blood components have been issued/ distributed for use, even if not used. For instance: – blood components distributed for use with incorrect blood group labels; – blood components distributed for use without the mandatory donor testing results; – blood components issued with incorrect crossmatching information; – blood components distributed for use despite a postdonation notification from the donor implying a disease transmission risk; – blood components distributed/issued for use despite having been stored at temperatures outside the required range; 370 Chapter 12 Haemovigilance – blood components issued by a hospital blood bank without specific characteristics requested by the treating physician (e.g. irradiation). • The adverse event resulted in loss of an irreplaceable, highly matched (i.e. recipient specific) blood/blood component, For instance: – blood components prepared for a patient with highly specific and urgent needs lost due to a storage or processing error; – blood components of a very rare group collected for a specific recipient and lost due to a storage or processing error. • The adverse event resulted in the loss of a significant quantity of unmatched blood or blood components, such that patient care is compromised (e.g. though delay or cancellation of surgery): – an undetected cold-room breakdown with the consequent discard of a number of red cell concentrates, creating a delay in supply to hospitals; – a failure of the virology testing equipment that results in the expiry of platelet stock that cannot be cleared for issue. • The adverse event could have implications for other patients or donors because of shared practices, services, supplies or donors: – a defect is detected in a haemoglobin testing device known to be used by other blood establishments. (This should also be reported via the medical devices reporting system). • The adverse event could significantly impact the blood transfusion system (e.g. by jeopardising the confidence of blood donors or recipients). For instance: – confidential donor information is accidentally made publicly accessible; – donations are collected, in error, from underage donors. 371 Guide to the preparation, use and quality assurance of blood components"
12.4.2.,"Initial reporting/notification When an incident has been identified, an Initial Impact Assessment should be completed, which provisionally determines severity, probability of occurrence and imputability. This assessment should be included in the initial notification report. All incidents (i.e. accidents or errors) that are associated with a reported adverse reaction and/or event must be reported using a detailed incident form. If multiple incidents occur in association with an adverse reaction, all should be reported. Incidents may occur 376 Chapter 12 Haemovigilance before (e.g. wrong product released) or after (e.g. failure to report adverse reaction to blood bank) an adverse reaction. A standardised reporting process, implemented at national/regional level, is desirable. Each incident should be identified, evaluated and reported promptly. This enables the blood establishment to take action, as required, including action to prevent the transfusion of blood components from implicated donor(s), donations or processes. Any incident suspected as being serious should be reported or notified to the competent authority, even if the investigation is not concluded. If there is a suspicion that other centres, blood establishments, donors or recipients could be affected or involved, they should be alerted promptly by the blood establishment or competent authority to prevent further complications. The haemovigilance system should operate in a non-punitive environment and the reporting should be confidential and anonymous. Although reactions in donors are not reportable under the EU legal framework, reporting of adverse events in donors may promote donor safety, leading to measures that may reduce the frequency and severity of donor complications and instil greater confidence in the blood donation process. Standardisation of reporting There should be standardisation of reporting throughout the haemovigilance network and reporting should be well structured. This involves the use of defined data sets and agreed definitions of the different types of adverse events and adverse reactions. A training programme that ensures consistency in the notification and interpretation of an incident is highly recommended. Reporting should enable both adverse reactions in recipients and donors, and adverse events to be assessed. Reports should include a brief summary that describes the event, as well as the corrective actions taken. 377 Guide to the preparation, use and quality assurance of blood components Post‑transfusion infection reported to the blood establishment Where a transfusion-associated infection is suspected, the following trace-back actions should be taken: • Blood establishments should be informed, without delay, whenever a recipient of blood components develops disease symptoms or has laboratory confirmation indicating that a blood component may have been infectious. • The blood establishment should request relevant information from the hospital about the infection and the course of disease in the recipient. • The blood establishment should temporarily defer all implicated donors from further donations and retrieve or quarantine all in-date components for transfusion collected from the implicated donors. • The blood establishment should establish a plan of investigation, the results of which should be recorded. • Investigation reports may include re-analysis of tests performed on implicated donors or donations, or the use of additional tests performed on archived or new samples from the implicated donors. If such analyses exclude infection, the donors may be reinstated and quarantined components released. • The relevant organisation that carried out plasma fractionation (if relevant) is notified. • Confirmed transfusion-transmitted infections should be reported to the competent authorities and the national haemovigilance system. Blood establishments should initiate a look-back procedure to identify other recipients of blood components from a potentially infectious blood donation. The look back procedures should ensure that: • The blood establishment informs the transfusing entity in writing about the incident, to trace the recipient(s) of the implicated blood component(s) and to inform the treating physician about the potentially infectious transfusion as soon as possible; 378 Chapter 12 Haemovigilance • If the recipient is confirmed to be positive for the given infection, the incident is reported to the national haemovigilance system and the competent authorities. Information on post-donation information is provided in Chapter 2 of this Guide. Standards"
12.4.3.,"Investigation Every case should be investigated by appropriately qualified professionals. This may involve reporting to blood establishments, the national haemovigilance system and the health authority. An investigation is a team based, structured approach involving data collection and analysis directed at identification of the cause(s) of an incident. The main purposes of an investigation are to determine what happened, the contributing causes and, if possible, root causes or at least most probable causes, and, based on the above, to recommend actions for each identified cause. Effective incident investigation processes can reduce errors, improve practices and lead to safer systems. Experience and learning from all incidents can prevent harmful incidents from recurring and enhance safety. 379 Guide to the preparation, use and quality assurance of blood components The reactions need to be investigated to determine the type and severity, in collaboration with the hospital blood bank that issued the transfused blood component. Policies, strategies, processes and procedures should be in place for documentation, evaluation, investigation and follow-up of all adverse reactions. The severity of the suspected adverse reactions should be evaluated according to the seriousness assessment table (severity levels) set out in this chapter of the Guide ("
3.,"STATISTICAL PROCESS CONTROL Introduction Statistical process control (SPC) is a tool that enables an organisation to detect changes in the processes and procedures it carries out by monitoring data collected over a period of time in a standardised fashion. SPC became mandatory in 2005 for blood establishments in the EU (Directive 2004/33/EC). Methods and standards for the application of SPC to quality assurance of blood components need to be continuously studied and further developed. The technique can be applied to all activities in a blood facility, including administrative/ clerical, scientific and technical processes. It is important that the processes to which SPC are to be applied are prioritised due to the amount of work involved. Currently, SPC is proving most beneficial in monitoring the performance of infectious marker and leucocytedepletion testing. SPC is one of the few methods that can show how an improvement to a process has achieved the desired result, and enables decision-making on a much more rational and scientific basis. 427 Guide to the preparation, use and quality assurance of blood components Implementation of SPC As for all other aspects of quality, implementation of SPC demands understanding and commitment on the part of the management of the blood facility. It must be included in the quality system of the facility, and a training programme should be introduced for senior management as well as operational staff. Plans must be made for data collection, including of control charts, and all matters dealing with changes detected in processes, especially sudden situations. Regular reviews of processes against SPC data should take place, with the specific objective of continuous improvement. Strategy for statistical sampling As much as possible, the number and frequency of components sampled for quality control and the number of test failures per sample that trigger an appropriate response (e.g. investigation or revalidation of materials and procedures) should be based on the considerations detailed below. Tolerance of failure A ‘target failure rate’ should be established as the failure rate that should not be exceeded. This ensures that monitoring of aspects of quality is continuous and that a failure rate exceeding target values triggers appropriate corrective action. Confidence level A confidence level should be set for the detection of an actual failure rate that lies above the ‘target failure rate’. A valid method of statistical analysis should be used to determine whether the actual failure rate lies above the ‘target failure rate’. Frequency of control sampling There are a number of challenges in developing statistically based quality control testing programmes for labile blood components. Due to the complexity of the transfusion system, blood facilities 428 Appendix"
3.,"Statistical process control should consult statistics experts when designing process control systems. Issues include the very large variation in volumes of blood components at different blood establishments, the need to minimise losses of blood components through testing at small centres, the very low expected rate of non-conformance for some processes, and the number of discrete conditions that arise in the manufacture of otherwise similar components. These may include: • Number of sites, operators and work shifts; • Different collection and processing systems and equipment; • Use of multiple reagent lots; • Alternative preparation times and temperatures; • Donor-related variables that may affect the final quality of the blood components, even in a fully controlled process (e.g. for HbS donor blood with poor leucofiltration properties); • The fact that blood components may be used for more than one clinical indication and require different levels of control (e.g. leucocyte-depleted RBCs for neonates vs for general transfusion). Additionally, in many cases, the medical basis for currently accepted quality standards has not been rigorously established, making it difficult to determine the level of deviation from the expected level of conformance that can be tolerated. Nevertheless, to implement SPC, blood establishments need to establish the ‘target failure rate’ that should not be exceeded for each control test. It is also desirable that the criterion for non-conformance should have at least a power of 80% to detect the target failure rate, while giving a false-positive result in fewer than 5% of determinations. Consideration must also be given to the strategy for representative sampling of units for control testing. Because similar components are prepared under a variety of conditions, it is important that the sample set should include representative units prepared in all possible ways. Sampling may need to be stratified accordingly (i.e. to include a minimum number of samples from each condition). 429 Guide to the preparation, use and quality assurance of blood components The sample numbers specified for statistically valid process controls are minimum samples. In circumstances in which there are multiple processing conditions, and in blood establishments with large volumes of blood components, quality control testing should be increased above the statistically determined minimum. This should be done in a controlled manner through the application of more rigorous statistical parameters, such as an increase in the expected proportion of samples that conform to a defined standard. Additional considerations that may apply to the design of a quality control strategy include: • The public-health importance of the standard being controlled (i.e. the period of time during which a process deviation could be tolerated before detection and correction); • The overall blood component volume; • The capacity for sampling and quality control testing of the facility, including whether the quality control testing is ablative (i.e. destructive of the processed blood component); • The target failure rate of a process that is in control; • A predefined strategy for managing non-process failures, e.g. a failed leucocyte-depletion procedure where further evaluation determined that the donor was HbS positive. Three methods of statistical process control are provided below as examples.1 Example"
3.,"Statistical process control • Calculation of statistical control limits for the location and variation statistics; • Construction of the chart; • Plotting of prospective data. Two types of data are conventionally collected: • Variable data, appropriate to anything that is measured directly such as cell count, pH, time taken for a process, etc.; • Attribute data, appropriate to anything that is counted on a ‘yes or no’ basis. The type of SPC chart used depends on the type of data collected. Control charts for variable data Major applications in a blood establishment are likely to be individual/ moving range charts and average/range charts. Individual/moving range charts are used where a process is monitored by a single measurement of the parameter in question on the sample, e.g. residual leucocyte count on a platelet preparation. The steps for constructing an SPC chart are as follows: • Historical data are collected by measuring a random sample each day, and the moving range established by taking the difference between each sample and its predecessor; • The location statistic is the average of the individual counts, whereas the variation statistic is the average moving range; • The natural variation in a process is defined as the process average, plus or minus 3 standard deviations. Hence, the upper control limit (UCL) and the lower control limit (LCL) for the location and variation statistics are determined as the appropriate average, plus and minus 3 standard deviations; • SPC charts conventionally have two distinct parts: one for the location statistic, which appears above the other for the variation statistic. For each part, the average is drawn as a solid line between two dotted lines that signify the UCL and LCL. Prospective data are plotted on SPC charts in a similar way. 431 Guide to the preparation, use and quality assurance of blood components Average/range charts are used in a situation where an early statistical response to a small process change is required, and where multiple control samples (up to 10) are subjected to the process. A typical example might be repeated use of a control sample during the daily use of a cytometer. In this situation, the average daily count on the control sample is calculated, and the location statistic is the average of the averages. Each day shows a range in the control counts; the variation statistic is the average of these ranges. The average/range chart is then constructed in a similar manner to the individual/moving range chart, except that the LCL for the range part of the chart is, by definition, zero. Control charts for attribute data Attribute data, in general, fall into one of two categories: those counting the number of units sampled which are defective and those counting the incidence of non-conformance to a requirement (each non-conformance in this case being classified as a defect). For example, a completed form is classified as ‘defective’ even if it contains only one non-conformance (although it may, in fact, contain multiple defects). Attribute charts for the proportion of defective units (sometimes known as p-charts) are based on the calculation of the proportion of units found to be defective, i.e. having one or more defects per unit sampled, in sets of units sampled at intervals. The location statistic for the attribute is calculated by dividing the total number of defective units by the total number of units sampled, unless the sets of samples are always the same size, in which case the average of the proportion of defective units in each set may be taken. Since the data stem from yes/no criteria, attribute charts do not have a variation statistic. UCL and LCL are determined as described above. In this system, it is possible to arrive at a negative value for the LCL, in which case it defaults to zero. It should be noted that the calculation of standard deviation in a yes/ no system such as this depends on the sample size. Hence, an increase 432 Appendix"
2.,"Method of scan statistics The method of scan statistics provides a suitable model for determining the frequency of control testing.2 In this method, the number of non-conforming test results in a fixed sample size is determined. However, the sample set is regarded as a ‘window’ of observations that ‘moves’ progressively as test results are accumulated. For example, if the ‘window size’ is set at 60 observations, the first test set includes observations 1 through to 60; the second test set includes observations 2 through to 61; the third test set includes observations 3 through to 62, etc. Progression of the ‘window’ can also be done a few samples at a time, such as by addition of daily test results as a group. To apply this method, the blood facility must identify a reasonably large ‘universe’ of ultimate test samples, typically representing a year or more of testing, or a period after which routine revalidation might be expected to occur because of process modifications (e.g. equipment replacement, software upgrades). The size of the moving window can then be determined based on the expected rate of failed tests for a conforming process (as defined in the quality control tables of each component described in Chapter 5), the size of the test universe and 2 Glaz J, Naus J, Wallenstein S. Scan Statistics. New York, USA: Springer;"
0.,"1%. The facility sets an action trigger at 5% as a means to detect a defective lot of filters. The quality control standard is established to ensure, with at least 80% confidence, that a true failure rate of 5% would be detected, but at a false-positive rate below 5% for a declaration of non-conformance. For a blood facility with 400 quality control tests per year (approximately 34 per month), a non-conforming process can be declared if, in any ‘moving window’ of 60 consecutive such tests, two or more non-conforming test results are found (i.e. the trigger is greater than one non-conforming test in any window of 60 tests). This model has a power of"
80.,"8% to detect a true rate of non-conformance of 5% in any window of 60 tests, and near certainty to detect this rate over 1 year. Based on scan statistics, the false-positive rate of such declarations is only"
2.,"0%. If the number of quality control tests is 1200 per year (100 per month), a non-conforming process can be declared if in any ‘moving window’ of 120 sequential quality control tests, three or more non-conforming test results are found. The false-positive rate of such declarations is only"
85.,"6% to detect a 5% failure rate) for any window of 120 tests, and near certainty over 1 year. 435 Guide to the preparation, use and quality assurance of blood components 436 stset deliaf fo rebmun mumixam dna )’wodniw‘( ezis elpmaS .1 elbaT scitsitats nacs no desab ssecorp gnimrofnoc a rof dewolla gnimrofnoc-non a fo etar eruliaf muminiM evitisop-eslaF mumixaM ezis elpmaS stset fo rebmuN eruliaf dewollA yna ni rewop % 08 ≥ ta elbatceted ssecorp tset fo etar rebmun dewolla dexfi eht .e.i( ’esrevinu‘ ni a rof etar ’wodniw‘ elgnis noiretirc ni stset deliaf fo stset fo rebmun eht .g.e( gnimrofnoc wodniw gnivom‘ a ni stset fo rebmun ssecorp -non tceted ot rewoP tegrat‘ muminiM )’wodniw )raey rep ni ssecorp gnimrofnoc -non a rof ’etar eruliaf ytilauq fo wodniw yna ssecorp gnimrofnoc stset lortnoc %"
3.,"Statistical process control for dichotomous outcomes: an approach based upon hypergeometric/ binomial distributions A hypergeometric distribution is based upon random sampling (without replacement) of a factor that has a dichotomous outcome. This distribution is applicable for the assessment of quality control measures related to blood components for which the outcome is pass/fail. A binomial distribution is very similar to a hypergeometric distribution, but it is based upon sampling with replacement. At sampling levels of n ≥ 59 to meet the 95% criterion, these two distributions are essentially identical. For statistical quality control using the hypergeometric/binomial approach, a cycle is defined as the blood-component volume that is being subject to quality assessment within a defined time period. The appropriate size for a quality control cycle is determined based upon the desired frequency of control sampling as described above and the selected proportion of conforming samples.3 Statistical quality control based upon a hypergeometric distribution is applicable for cycle sizes between n = 30 and n ="
